id,filename,slug,title,hook,mechanic,family,theme,theme_jp,theme_source,style_pack,bgm_direction,variation,spice,duration_current,duration_target,needed_current,needed_action,priority,wave,batch,fix_items,keep_items,status,score_before,score_after,style_actual,notes
219,219-tempo-tap.js,tempo-tap,テンポタップ,変化するBPMに合わせてビート頂点でタップし、パーフェクトを連ねるリズム修行,rhythm,A,space,宇宙ステーション,assigned,70s MONO,melody必須(拍=ゲームイベント同期),精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,13,5,維持,P1,1,B15,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
220,220-sand-timer.js,sand-timer,サンドタイマー,砂時計を見ずに体内時計で5秒を計り、ちょうどでタップして止める時間感覚勝負,timing_one_shot,A,space,宇宙ステーション,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),フィーバータイム(中盤数秒の得点倍増),20,10,2,見直し(密度低: 尺に対して要求が少ない),P1,1,B10,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→10s) NEEDED(2),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
221,221-neon-snake.js,neon-snake,ネオンスネーク,スワイプで方向を変えつつ光の粒を食べて伸びる、ネオン管の蛇,guide_path,C,robot,ロボット工房,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),20,18,5,維持,P1,0,W0,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,done,61,88,NEO-RETRO,v3書換: ロボ工房guide_path(整備ボット)。尺20→18・NEEDED5維持
222,222-wind-kite.js,wind-kite,ウィンドカイト,突風に流される凧を左右タップで引き戻し、空の枠内に留め続ける繊細な操作,balance,C,factory,工場ライン,assigned,70s MONO,melody(固有) / 代替bgm_tense,精度型(判定幅/隙間が狭まっていく),二重課題(終盤たまに2つ同時に来る),,目視(15-25s),8,維持,P2,5,B41,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
223,223-echo-pattern.js,echo-pattern,エコーパターン,光ったパネルの順番を記憶し、同じ順でなぞり返す記憶反復ゲーム,memory_sequence,F,cat,ネコの家,assigned,90s 16bit,melody(固有) / 代替bgm_cute,物量型(対象の数が増えていく),サドンデス演出(達成目前の1ミスの緊張を煽る),,目視(10-20s),3,維持,P2,5,B36,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
224,224-laser-dodge.js,laser-dodge,レーザードッジ,中心から伸びて回転するレーザーを、内外の軌道を切り替えてかいくぐる瞬発反射,dodge,C,cat,ネコの家,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,変拍子型(間隔・速度が不規則に揺れる),二重課題(終盤たまに2つ同時に来る),,目視(15-25s),8,維持,P1,1,B10,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
225,225-pixel-paint.js,pixel-paint,ピクセルペイント,お手本のドット絵を見て、光る枠を素早く塗り再現する速描きパズル,trace,D,robot,ロボット工房,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,15,,維持,P1,3,B14,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
226,226-chain-reaction.js,chain-reaction,チェーンリアクション,たった1タップの爆発から、どれだけ多くの粒子を連鎖爆発に巻き込めるか,timing_one_shot,A,dino,恐竜時代,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),,目視(8-15s),,維持,P1,1,B11,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
227,227-spin-duel.js,spin-duel,スピンデュエル,円形リングの上でコマを弾き合い、相手を先に場外へ落とすベイ対決,push_out,E,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),15,18,1,再調整(1→尺10秒あたり3〜8アクション),P1,1,B10,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→18s) NEEDED(1),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
228,228-bubble-pop.js,bubble-pop,バブルポップ,膨らむシャボン玉を限界ギリギリまで育て、割れる前にタップして弾く度胸,aim_shoot,B,circus,サーカス,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,加速型(テンポが徐々に上がる),黄金ターゲット(稀に高得点のレアが出る),12,10,1500,維持,P1,4,B26,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(12→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
229,229-roulette-stop.js,roulette-stop,ルーレットストップ,高速回転する的を、針が緑ゾーンを指す瞬間にタップで止める度胸試し,timing_one_shot,A,night_city,夜の街,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),黄金ターゲット(稀に高得点のレアが出る),15,8,2,見直し(密度低: 尺に対して要求が少ない),P2,3,B34,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→8s) NEEDED(2),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
230,230-crowd-surf.js,crowd-surf,クラウドサーフ,ライブ会場で観客の手から手へ飛び移り、ステージまで運ばれていく,camera_run,C,candy,お菓子工場,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,22,12,維持,P1,1,B15,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→22s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
231,231-ice-crack.js,ice-crack,アイスクラック,踏むたびに割れていく氷原を、崩れる前に右端まで渡り切るスリル,camera_run,C,samurai,侍道場,assigned,70s MONO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),15,25,,維持,P1,1,B17,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
232,232-countdown-catch.js,countdown-catch,カウントダウンキャッチ,ゼロ直前まで数える爆弾を、残り1秒以内でタップして掴む度胸,timing_window,A,music,音楽ステージ,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,変拍子型(間隔・速度が不規則に揺れる),二重課題(終盤たまに2つ同時に来る),15,8,3,見直し(密度低: 尺に対して要求が少ない),P2,3,B14,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→8s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
233,233-tile-switch.js,tile-switch,タイルスイッチ,走り出した列車の前で線路の向きをタップで切り替え、ゴールまで導く操車パズル,guide_path,C,robot,ロボット工房,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,加速型(テンポが徐々に上がる),コンボ倍率(連続成功でx2→x4→x8),15,22,,維持,P2,6,B53,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→22s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
234,234-breath-hold.js,breath-hold,ブレスホールド,潜水中のダイバーが限界を迎える前にタップで呼吸、我慢するほど高得点,cooldown_tap,A,cat,ネコの家,assigned,90s 16bit,melody(固有) / 代替bgm_cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),15,10,1000,維持,P2,6,B39,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
235,235-meteor-shield.js,meteor-shield,メテオシールド,街へ降り注ぐ隕石を、タップで向けたシールドで弾き返す防衛戦,swipe_direction,D,ghost,おばけ屋敷,assigned,NEO-RETRO,melody(固有) / 代替bgm_dark,精度型(判定幅/隙間が狭まっていく),コンボ倍率(連続成功でx2→x4→x8),,目視(8-15s),10,維持,P1,4,B24,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
236,236-pendulum-aim.js,pendulum-aim,ペンデュラムエイム,揺れる振り子の先端から、狙いを定めてタップで弾を放ち標的を撃つ,aim_shoot,B,forest,森の奥地,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),サドンデス演出(達成目前の1ミスの緊張を煽る),15,20,3,見直し(密度低: 尺に対して要求が少ない),P2,5,B47,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→20s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
237,237-slope-rush.js,slope-rush,スロープラッシュ,急斜面を転がり落ちるボールを左右レーンに寄せ、障害物を避けてゴールへ,dodge,C,dungeon,ダンジョン,assigned,70s MONO,melody(固有) / 代替bgm_dark,物量型(対象の数が増えていく),サドンデス演出(達成目前の1ミスの緊張を煽る),15,18,20,維持,P2,4,B33,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→18s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
238,238-signal-noise.js,signal-noise,シグナルノイズ,ノイズ波形の中に一瞬現れる規則的な信号を見抜き、その瞬間にタップする知覚勝負,timing_window,A,sports,スタジアム,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,13,3,見直し(密度低: 尺に対して要求が少ない),P2,2,B18,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→13s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
239,239-fruit-slice.js,fruit-slice,フルーツスライス,放り上がるフルーツをスワイプで斬る爽快感、爆弾だけは斬ってはいけない,slice,D,music,音楽ステージ,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),フィーバータイム(中盤数秒の得点倍増),15,10,5,維持,P1,1,B11,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
240,240-voltage-line.js,voltage-line,ボルテージライン,導線パーツをタップで回転させ、電源からランプまで電気を通す回路パズル,connect,E,night_city,夜の街,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,物量型(対象の数が増えていく),二重課題(終盤たまに2つ同時に来る),20,15,,維持,P2,5,B38,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→15s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
241,241-dodge-spike.js,dodge-spike,ドッジスパイク,迫り来る床の棘を見切り、安全なマスへ飛び移り続けて走破する瞬発力,dodge,C,ninja,忍者屋敷,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense,フェイント型(偽の予兆・ダミーが混ざる),逆転ボーナス(残り3秒は得点2倍),15,25,12,維持,P2,4,B35,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→25s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
242,242-mirror-type.js,mirror-type,ミラータイプ,鏡に映った文字を見て、元の正しい文字はどちらかを瞬時に選ぶ左右反転認知,judge,F,sports,スタジアム,assigned,90s 16bit,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),フィーバータイム(中盤数秒の得点倍増),15,15,3,見直し(密度低: 尺に対して要求が少ない),P2,7,B58,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
243,243-quickdraw.js,quickdraw,クイックドロウ,「DRAW!」の合図で相手より速く銃を抜く、西部劇の一瞬の早撃ち対決,reaction_duel,F,space,宇宙ステーション,assigned,70s MONO,melody(固有) / 代替bgm_tense,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),,目視(8-15s),2,維持,P1,3,B30,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME,メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,73,,,
244,244-number-bounce.js,number-bounce,ナンバーバウンス,跳ね回る数字ボールを 1 から順にタップして捕まえる瞬発暗算,spot,F,circus,サーカス,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,精度型(判定幅/隙間が狭まっていく),コンボ倍率(連続成功でx2→x4→x8),15,8,,維持,P2,3,B28,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→8s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
245,245-tower-defense-micro.js,tower-defense-micro,マイクロタワー,曲がりくねる一本道を進む敵に砲台を置いて食い止める超小型防衛,aim_shoot,B,school,学校,assigned,2000s ARCADE POP,melody(固有) / 代替bgm_cute,フェイント型(偽の予兆・ダミーが混ざる),サドンデス演出(達成目前の1ミスの緊張を煽る),20,13,3,見直し(密度低: 尺に対して要求が少ない),P2,6,B48,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(20→13s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
246,246-color-memory.js,color-memory,カラーメモリー,一瞬光る色パネルの並びを記憶し、同じ順にタップして再現する記憶ゲーム,memory_sequence,F,pirate,海賊船,assigned,NEO-RETRO,melody(固有) / 代替bgm_tense|cute,フェイント型(偽の予兆・ダミーが混ざる),黄金ターゲット(稀に高得点のレアが出る),30,10,3,見直し(密度低: 尺に対して要求が少ない),P1,2,B19,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(30→10s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
247,247-asteroid-miner.js,asteroid-miner,アステロイドマイナー,軌道を回る小惑星へ、母船からドリルを撃ち込んで鉱石を掘り出す,aim_shoot,B,space,宇宙ステーション,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),黄金ターゲット(稀に高得点のレアが出る),15,10,5,維持,P2,6,B50,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
248,248-type-race.js,type-race,タイプレース,中央に流れてくる文字を読み取り、4択パネルから同じ文字を素早く押す反射認識,judge,F,factory,工場ライン,assigned,80s NEON,melody(固有) / 代替bgm_tense|cute,精度型(判定幅/隙間が狭まっていく),逆転ボーナス(残り3秒は得点2倍),15,10,3,見直し(密度低: 尺に対して要求が少ない),P1,2,B19,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→10s) NEEDED(3),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
249,249-falling-platform.js,falling-platform,フォールプラットフォーム,崩れ落ちる足場を左右に飛び移り、迫り上がる奈落から高く登り続ける,camera_climb,C,witch,魔女の工房,assigned,80s NEON,melody(固有) / 代替bgm_dark,物量型(対象の数が増えていく),コンボ倍率(連続成功でx2→x4→x8),15,22,,維持,P2,4,B35,TEXTLESS DEMO TAGS BGM SPRITE GRAD FEEDBACK BEST THEME DUR(15→22s),メカニクス/勝敗条件/固有フック(hook列)/筐体骨格/slug/ファイル名,todo,68,,,
